itemcode,title,longtitle,brandcode,brand,groupcode,group,statusgroupcode,statusgroup,price,chargeprice,totalprice,suggestprice,barcode,stockfree,backorder,categoryid1,categoryname1,categoryid2,categoryname2,icecatproductid,productimage,warrantyinfo
V241EAK-BA030M-W10,Asus AIO V241EAK 23.6  F-HD /  i3-1115G4  / 8GB / 256GB W10P,Asus AIO V241EAK 23.6  F-HD /  i3-1115G4  / 8GB / 256GB W10P,P8,Asus,J9,Systemen,10009,New,403.0669,2.7,405.7669,777.95,,16,0,2,PC en server,2282,All-in-One PC's/workstations,0,https://productimages.nl/media/image/low/46505ce35155b70188e63c0ab27a162046632822bf36aec13316b47fdfeb8e0f.jpg,1 jaar fabrieksgarantie + 1 jaar extra via Complies
V809-1899R,VGA MSI GeForce GT 710 1GB GDDR3 LP,VGA MSI GeForce GT 710 1GB GDDR3,F1,MSI,H2,Videokaart nVidia,10009,New,31.775,0,31.775,47.95,4719072448226,86,0,1,Componenten,170,Videokaarten,30829130,https://productimages.nl/media/image/low/2120ca25c04ff47f9057716a9c8dd732bde7ed04fdf05a55d4585d0955d48bf5.jpg,2 jaren via Complies
VC13M-071,Case VC13M-071 NO PSU M-ATX USB3.0 Front,Case VC13M-071 NO PSU M-ATX USB3.0 Front,I1,OEM,J4,Behuizingen,10009,New,17.37375,0,17.37375,33.95,4719867046828,76,0,1,Componenten,237,Computerbehuizingen,0,https://productimages.nl/media/image/low/4619931fb3194ab0c3100bdc10b4e8596f898520331797001ddd896f0165ec57.jpg,1 jaar via Complies
VC13M-071-450W,Case VC13M-071 450Watt M-ATX USB3.0 Front,Case VC13M-071 450Watt M-ATX USB3.0 Front,I1,OEM,J4,Behuizingen,10009,New,28.7,0,28.7,46.95,4719867040185,36,0,1,Componenten,237,Computerbehuizingen,0,https://productimages.nl/media/image/low/2d7e5ab2ea773dd4d2890e73aa22f2407aa31cc6097c7ada9b3e6a6e6fa101af.jpg,1 jaar via Complies
VLCP32000B100,Valueline VLCP32000B100 DVI kabel 10 meter,Kabel DVI kabel DVI-D 24+1-pin male - DVI-D 24+1-pin male 10,I1,OEM,I1,Kabels,10009,New,10.209,0,10.209,28.95,5412810194148,6,0,9,Kabels en adapters,2919,DVI-kabels,25150703,https://productimages.nl/media/image/low/2b12a4ec5defbae9bedd36b84976b1f69a4a0280784572493a7df1e808807180.jpg,1 jaar via Complies
VLCT85000E100,Valueline VLCT85000E100 10m Cat5e U/UTP (UTP) Grijs netwerkkabel,UTP CAT5 10 Meter grijs,I1,OEM,I1,Kabels,10009,New,0.984,0,0.984,3.95,5412810249343,0,0,9,Kabels en adapters,883,Netwerkkabels,33411201,https://productimages.nl/media/image/low/a6320feaeda1df5dc7633a66bbdee9376e8582367b095295b1dc65679788cd3c.jpg,1 jaar via Complies
VLMP37850W0.20,Mini DisplayPort Kabel Mini-DisplayPort Male VGA Female 15,Mini DisplayPort Kabel Mini-DisplayPort Male VGA Female 15,I1,OEM,I1,Kabels,10009,New,11.357,0,11.357,23.5,5412810171453,1,0,9,Kabels en adapters,1501,Kabeladapters/verloopstukjes,15577816,https://productimages.nl/media/image/low/9e34194962f65b16be66f48e55a5ac5ddaaf04f655a4eb1255378694bac562b0.jpg,1 jaar via Complies
WARRANTY-RENE+W,Garantie Upgrade Renew 2 Jaar,Warranty Upgrade Renew 2Y,I1,OEM,C7,Accessoires,10009,New,0.01025,0,0.01025,63.95,WARRANTY-RENEW,89,0,12,Notebooks en tablets,788,Garantie- en supportuitbreidingen,0,https://productimages.nl/media/image/low/f0cb74db82549d2e6dbb3081bfedc1aa15a944c48d94bbeda451be4218ff22d7.jpg,Let op! Laptop warranty dient binnen 8 dagen vanaf de eindgebruikers factuur datum te worden geregistreerd
WD101FZBX,"HDD Western Digital Black 3.5"" 10TB SATA III","HDD Western Digital Black   3.5"" 10TB SATA III",L1,Western Digital,J1,Harddisk,10009,New,260.46275,0,260.46275,374.95,,2,0,1,Componenten,219,Interne harde schijven,85796973,https://productimages.nl/media/image/low/e9467b33848aca306ec2c38704befa99f23977e96dcebd016220f8a19e537ee9.jpg,1 jaar via Complies
WD102PURZ,"Western Digital Purple 3.5"" 10000 GB SATA III","HDD WD Purple 3.5"" 10 TB SATA III 7200RPM 256MB Cache",L1,Western Digital,J1,Harddisk,10009,New,245.4875,0,245.4875,353.5,718037866741,0,0,1,Componenten,219,Interne harde schijven,76507821,https://productimages.nl/media/image/low/d1f700849e6f4d531bff696668d758a284266aeb9b9583756406267ab8432452.jpg,3 jaar via Complies
WD10EFRX,"Western Digital Red 3.5"" 1000 GB SATA III HDD",HDD WD Red™ 1TB -3.5inch- 64MB - SATA3,L1,Western Digital,J1,Harddisk,10009,New,44.5875,0,44.5875,64.5,7330381204548,4,0,1,Componenten,219,Interne harde schijven,14674152,https://productimages.nl/media/image/low/fcfdd19cc23323c6c0ab228991c35715addb193113870b8ff500823157a1fab4.jpg,2 jaren via fabrikant
WD10EZEX,"Western Digital Blue 3.5"" 1000 GB SATA III",HDD WD Blue™ 1TB - 3.5inch -  7200RPM - 64MB - SATA3,L1,Western Digital,J1,Harddisk,10009,New,27.5725,0,27.5725,39.96,7330381877421,5,0,1,Componenten,219,Interne harde schijven,14537928,https://productimages.nl/media/image/low/0086dbda5d013f8466f6566dd531e7396f8bfc17bf63c84d4a56e1ae51eaed05.jpg,2 jaren via fabrikant
WD10EZRZ,Western Digital Blue 1TB IntelliPower - 64MB - SATA3,HDD WD BLUE™ 1TB  - 3.5inch- 5400RPM - 64MB - SATA3,L1,Western Digital,J1,Harddisk,10009,New,28.085,0,28.085,40.5,WD10EZRZ-22HTKB0,0,0,1,Componenten,219,Interne harde schijven,29398892,https://productimages.nl/media/image/low/0086dbda5d013f8466f6566dd531e7396f8bfc17bf63c84d4a56e1ae51eaed05.jpg,2 jaren via fabrikant
WD10PURZ,"Western Digital Purple 3.5"" 1000 GB SATA III HDD",HDD WD Purple™ 1TB -  3.5inch - 64MB - SATA3,L1,Western Digital,J1,Harddisk,10009,New,36.08,0,36.08,51.95,718037856780,18,0,1,Componenten,219,Interne harde schijven,36605172,https://productimages.nl/media/image/low/cc8b30a42eee0f42112ae3b0379728b5cd822522169a6a9a70d36bb90cf0381d.jpg,3 jaren via fabrikant
WD10SPZX,"Western Digital Blue 2.5"" 1000 GB SATA III HDD",HDD WD Blue™ 1TB - 5400rpm 2.5inch,L1,Western Digital,J1,Harddisk,10009,New,29.3273,0,29.3273,42.5,WD10SPZX-21Z10T0,7,0,1,Componenten,219,Interne harde schijven,36994107,https://productimages.nl/media/image/low/49142ecdcce0628ce426ef88690ea5fe39893ae33750a6dfa0aee5ec3b5d3541.jpg,1 jaar via Complies
WD10SPZX-PULLED,"Western Digital Blue 2.5"" 1000 GB SATA III - 5400rpm 2.5inch - Pulled",HDD WD Blue™ 1TB - 5400rpm 2.5inch Pulled,L1,Western Digital,J1,Harddisk,10010,Pulled,15.375,0,15.375,26.95,,0,0,1,Componenten,219,Interne harde schijven,36994107,https://productimages.nl/media/image/low/6c1cd6a2db25657b10fef26692d7f302f1ec23fbee0e425f7b7a243fb0831dac.jpg,1 jaar via Complies
WD121PURZ,"Western Digital Purple 3.5"" 12000 GB SATA III","HDD Western Digital Purple 3.5"" 12 TB SATA III",L1,Western Digital,J1,Harddisk,10009,New,333.91425,0,333.91425,480.95,718037863726,0,0,1,Componenten,219,Interne harde schijven,58814408,https://productimages.nl/media/image/low/980e12f23ea46aba82536eb274462d99214b72c78d0e13f1d049f2046ffcdd9f.jpg,3 jaar via Complies
WD2002FFSX,"Western Digital Red Pro 3.5"" 2000 GB SATA III",HDD Western Digital Red Pro 3.5inch 2TB,L1,Western Digital,J1,Harddisk,10009,New,73.6975,0,73.6975,106.5,WD2002FFSX-68PF8N0,1,0,1,Componenten,219,Interne harde schijven,32140999,https://productimages.nl/media/image/low/727aaf60810bb0947ec237640f061ac2ea627f5a5b8e50bc9af68d16891f07e7.jpg,2 jaar via fabrikant
WD2005FBYZ,"Western Digital Gold 3.5"" 2000 GB SATA III","HDD WD Gold 3.5"" 2TB SATA III",L1,Western Digital,J1,Harddisk,10009,New,88.07825,0,88.07825,126.95,WD2005FBYZ-01YCBB3,1,0,1,Componenten,219,Interne harde schijven,32906400,https://productimages.nl/media/image/low/b5232674c334fb57462c9df84362948bd736672fb1fd10dc901695cfbe9b6a1f.jpg,5 jaar via Complies
WD20EFAX,"Western Digital Red 3.5"" 2000 GB SATA III",HDD WD Red 3.5inch 2TB SATA3,L1,Western Digital,J1,Harddisk,10009,New,54.207125,0,54.207125,77.95,WD20EFAX-68FB5N0,6,0,1,Componenten,219,Interne harde schijven,70339172,https://productimages.nl/media/image/low/04b8ca321bbb20d565860e1396e1f27d60ae1ec2377399303b0fad90e838a6de.jpg,3 jaar via Complies
WD20PURZ,"Western Digital Purple 3.5"" 2000 GB SATA III HDD",HDD WD Purple™ 2TB IntelliPower - 64MB - SATA600 3.5inch,L1,Western Digital,J1,Harddisk,10009,New,48.34925,0,48.34925,69.95,718037856742,17,0,1,Componenten,219,Interne harde schijven,36605173,https://productimages.nl/media/image/low/78613b1a6bbf12790297b828cbb7bf64d5fc4701aa038406cf8fe938a7e883a2.jpg,3 jaren via fabrikant
WD20PURZ-RN,HDD WD Purple™ 2TB IntelliPower - 64MB - SATA600 3.5inch,HDD WD Purple™ 2TB IntelliPower - 64MB - SATA600 3.5inch,L1,Western Digital,J1,Harddisk,10002,Renewed,46.6375,0,46.6375,74.5,,1,0,1,Componenten,219,Interne harde schijven,36605173,https://productimages.nl/media/image/low/cc94492038b960b963c3e3299c0cdf6e1cd7b4991417e5829c1de9fb0aa314d0.jpg,1 jaar via Complies
WD30EFAX,"Western Digital Red 3.5"" 3000 GB SATA III",HDD WD Red™ 3TB IntelliPower - 64MB - SATA3,L1,Western Digital,J1,Harddisk,10009,New,68.47,0,68.47,98.95,,1,0,1,Componenten,219,Interne harde schijven,77499956,https://productimages.nl/media/image/low/70cd36ad144296ca5a80589731db76d5af7762e30e757588ea97e417c83f550b.jpg,2 jaren via fabrikant
WD30EZRZ,Western Digital Blue 3TB - 5400RPM - 64MB - SATA,HDD WD BLUE™ 3TB - 5400RPM - 64MB - SATA,L1,Western Digital,J1,Harddisk,10009,New,65.4975,0,65.4975,88.5,WD30EZRZ-00Z5HB0,4,0,1,Componenten,219,Interne harde schijven,29398891,https://productimages.nl/media/image/low/b8d42d36debf48e6cc3185515dec3fd6ad091e535e36fa8f42d980b3274ed859.jpg,2 jaren via fabrikant
WD30PURZ,"Western Digital Purple 3.5"" 3TB - 64MB - SATA-600",HDD WD Purple™ 3TB IntelliPower - 64MB - SATA-600,L1,Western Digital,J1,Harddisk,10009,New,62.6808,0,62.6808,88.5,WD30PURZ-85GU6Y0,5,0,1,Componenten,219,Interne harde schijven,36605174,https://productimages.nl/media/image/low/8d9ab71f7fd720bb0562dea9185fcc83128c7b7970d55acb6b3a93d78261b242.jpg,3 jaren via fabrikant
WD4003FRYZ,"Western Digital Gold 3.5"" 4000 GB SATA III","HDD WD Gold 3.5"" 4TB SATA III",L1,Western Digital,J1,Harddisk,10009,New,133.38325,0,133.38325,191.95,WD4003FRYZ-01F0DB0,0,0,1,Componenten,219,Interne harde schijven,74312568,https://productimages.nl/media/image/low/6d73bfaa2e584f6e9ecac2563e7154370837e933e17aa53f9889e009d0759405.jpg,5 jaar via Fabrikant
WD40EFAX,"Western Digital Red 3.5"" 4000 GB SATA III","HDD Western Digital Red 3.5"" 4TB SATA III",L1,Western Digital,A4,Solid State Drive,10009,New,76.3625,0,76.3625,115.95,WD40EFAX-68JH4N0,0,0,1,Componenten,219,Interne harde schijven,77499950,https://productimages.nl/media/image/low/1653b2f57cf259ba9c63f462c00c7d54c203d6722c7dfe9bd6096e92597f2919.jpg,2 jaar via Complies
WD40EZAZ,"Western Digital Blue 3.5"" 4000 GB SATA","HDD WD Blue 3.5"" 4TB SATA",L1,Western Digital,J1,Harddisk,10009,New,62.0125,0,62.0125,89.5,718037858173,3,0,1,Componenten,219,Interne harde schijven,78656279,https://productimages.nl/media/image/low/e9107dc219775d63639434c1d976accbcc0de08877eb6a86f7ea1dbd66b68038.jpg,2 jaar via Complies
WD40EZRZ,Western Digital 4TB IntelliPower - 64MB - SATA3,HDD WD ™ Blue 4TB IntelliPower - 64MB - SATA3 3.5 inch,L1,Western Digital,J1,Harddisk,10009,New,70.98125,0,70.98125,110.95,WD40EZRZ-75GXCB0,0,0,1,Componenten,219,Interne harde schijven,29398880,https://productimages.nl/media/image/low/f3a614af2f172badb2e82242e1ed85fff589087d7eaf5a88e02f4db4cc06d9db.jpg,2 jaren via fabrikant
WD40PURZ,"Western Digital Purple 3.5"" 4000 GB SATA III HDD",HDD WD Purple™ 4TB IntelliPower - 64MB - SATA3 (2017) 3.5inc,L1,Western Digital,J1,Harddisk,10009,New,81.6515,0,81.6515,117.95,WD40PURZ-85TTDY0,7,0,1,Componenten,219,Interne harde schijven,36605175,https://productimages.nl/media/image/low/4461379a33fe7169978ba692201d345d3b5cfaf5a0a793df6042a72b0e5fa1b8.jpg,3 jaren via fabrikant
WD40PURZ-RN,HDD WD Purple™ 4TB IntelliPower - 64MB - Recertified / RENEW,HDD WD Purple™ 4TB IntelliPower - 64MB - Recertified,L1,Western Digital,J1,Harddisk,10008,Returned Products,83.9475,0,83.9475,130.95,,1,0,1,Componenten,219,Interne harde schijven,36605175,https://productimages.nl/media/image/low/fd1a9927d499f8f55a4c5abd59adb65cf597376764b37caf25f063fca9072c06.jpg,1 Jaar via Complies
WD60EFAX,"Western Digital Red 3.5"" 6000 GB SATA III",HDD WD Red 6TB - 3.5inch - SATA3,L1,Western Digital,J1,Harddisk,10009,New,135.1565,0,135.1565,194.95,WD60EFAX-68JH4N0,2,0,1,Componenten,219,Interne harde schijven,66918723,https://productimages.nl/media/image/low/04b8ca321bbb20d565860e1396e1f27d60ae1ec2377399303b0fad90e838a6de.jpg,5 jaar via Fabrikant
WD60EZAZ,"Western Digital Blue 3.5"" 6000 GB SATA III",HDD Western Digital Blue 3.i5nch 6TB SATA III,L1,Western Digital,J1,Harddisk,10009,New,89.175,0,89.175,132.95,718037855684,0,5,1,Componenten,219,Interne harde schijven,66918726,https://productimages.nl/media/image/low/0e1bcf8de6d169d2d5c94657a717b96f8069d42deed4e659d2d55eee36ab5abe.jpg,2 jaren via fabrikant
WD60PURZ-RN,HDD WD Purple 3.5inch 6TB SATA III / RENEW,HDD WD Purple 3.5inch 6TB SATA III - Recertified,A1,Kingston,J1,Harddisk,10002,Renewed,122.4875,0,122.4875,295.5,,3,0,1,Componenten,219,Interne harde schijven,36605176,https://productimages.nl/media/image/low/0c278e62bef211f55963f391a807f671ae722c420c7c993bc11a5c1c0ef3c6a3.jpg,1 jaar via Complies
WD62PURZ,"Western Digital Purple Surveillance 3.5"" 6000 GB SATA",HDD Western Digital Purple Surveillance 3.inch 6TB SATA,L1,Western Digital,J1,Harddisk,10009,New,121.975,0,121.975,175.95,718037881188,0,0,1,Componenten,219,Interne harde schijven,87941337,https://productimages.nl/media/image/low/c02d691c470f50d37421103812ca0e0b0949b6b7530ec85421dd9e5e923f9767.jpg,2 jaar via fabrikant
WD8003FFBX,"Western Digital Red Pro 3.5"" 8000 GB SATA III",HDD Western Digital Red Pro 3.5inch 8TB,L1,Western Digital,J1,Harddisk,10009,New,253.175,0,253.175,311.95,WD8003FFBX-68B9AN0,5,0,1,Componenten,219,Interne harde schijven,55367821,https://productimages.nl/media/image/low/69883d4da55aca245e34f8b5722cd4745a3b989bb17d16b85aed113a006c5510.jpg,2 jaar via fabrikant
WD80EFAX,"Western Digital Red 3.5"" 8000 GB SATA III",HDD WD Red 3.5inch 8TB SATA III,L1,Western Digital,J1,Harddisk,10009,New,175.275,0,175.275,262.5,718037854694,0,0,1,Componenten,219,Interne harde schijven,55367822,https://productimages.nl/media/image/low/e9c02cb20ccac3d51b0efafc64ffc0017b23ad3f7b1fdf53cd6610acc2748d60.jpg,3 jaar via Complies
WD82PURZ,HDD WD Purple 8TB 3.5 SATA 256GB,HDD WD Purple 8TB 3.5 SATA 256GB,L1,Western Digital,J1,Harddisk,10009,New,185.47375,0,185.47375,266.95,,8,0,1,Componenten,219,Interne harde schijven,70423809,https://productimages.nl/media/image/low/f1b9c4a18c241ae62ff79a3030a648d2f303fb2456144304bb1e9504da5085de.jpg,3 jaar via Fabrikant
WD84PURZ,HDD WD Purple 8TB 3.5 SATA 6Gbs 128MB,HDD WD Purple 8TB 3.5 SATA 6Gbs 128MB,L1,Western Digital,J1,Harddisk,10009,New,181.45575,0,181.45575,261.5,,29,0,1,Componenten,219,Interne harde schijven,89302536,https://productimages.nl/media/image/low/a00a80f17c88c103f3eb7d917c7552f75bbc91e44b6876977c35bf05b819a33a.jpg,2 jaar via fabrikant
WDBMCG5000AYT-WESN,"Western Digital My Passport Go 500 GB Zwart, Geel","SSD Ext Western Digital My Passport Go 500 GB Zwart, Geel",L1,Western Digital,J3,Harddisk Extern,10009,New,55.0425,1,56.0425,139.5,718037867755,18,0,8,Opslagmedia,5509,Externe solide-state drives,69312685,https://productimages.nl/media/image/low/eb0108f8907f8ad60977df5a7a2e0a068c4d51908874e2fedec1fb1b7eca2093.jpg,3 jaar via Complies
WDBU6Y0020BBK,"Western Digital Elements Portable 2.5 Inch externe HDD 2TB, Zwart",HDD Ext. WD Elements Portable  2TB / USB 3.0 / 2.5Inch,L1,Western Digital,J3,Harddisk Extern,10009,New,46.38125,1,47.38125,87.95,718037806266,17,0,8,Opslagmedia,1823,Externe harde schijven,18152385,https://productimages.nl/media/image/low/4506cf2e94537858279c572eb4fdc053eb875c7c7ee9ad43326f28bb27de2360.jpg,2 jaren via fabrikant
WDBU6Y0040BBK-WESN,Western Digital Elements Portable externe harde schijf 4000 GB Zwart,HDD Ext. WD Elements Portable USB 3.0 4TB Zwart,L1,Western Digital,J3,Harddisk Extern,10009,New,65.84395,1,66.84395,127.5,718037855981,4,0,8,Opslagmedia,1823,Externe harde schijven,37099569,https://productimages.nl/media/image/low/66f5c7edce8f20fd88d78bcecf51c9d941a9e2267813b395304da1dd99c27d5a.jpg,2 jaren via fabrikant
WDBUZG0010BBK-WESN,"Western Digital Elements Portable 2.5 Inch externe HDD 1TB, Zwart",HDD Ext. WD Elements Portable  1TB / USB 3.0 / 2.5Inch,L1,Western Digital,J3,Harddisk Extern,10009,New,34.51175,1,35.51175,64.95,5053973640297,34,0,8,Opslagmedia,1823,Externe harde schijven,18152384,https://productimages.nl/media/image/low/20f899b907f4ac34c1af50e710d23c3fc1e9161aed27471baa40375e8e036c58.jpg,2 jaren via fabrikant
WDS100T1X0E,Western Digital SN850 M.2 1000 GB PCI Express 4.0 NVMe,SSD Western Digital SN850 M.2 1TB PCI Express 4.0 NVMe,L1,Western Digital,A4,Solid State Drive,10009,New,130.0725,0,130.0725,217.95,718037875934,0,0,1,Componenten,1563,Solid-state drives,86251586,https://productimages.nl/media/image/low/5ac8bd6fc86c8207da746771fd6a9c8fee1c0f82ef8f401b980230b11ced580d.jpg,5 jaar via Fabrikant
WDS100T2B0A,"Western Digital Blue 3D NAND SATA SSD 1TB 1024GB 2.5"" SATA III",SSD Western Digital Blue 3D 2.5inch 1TB,L1,Western Digital,A4,Solid State Drive,10009,New,80.0361,0,80.0361,121.5,718037856278,11,0,1,Componenten,1563,Solid-state drives,37230742,https://productimages.nl/media/image/low/3c17a250278ecead6fcf389202b5127a96fc6a4e4ac2094989dda7eac911ae5b.jpg,3 jaar via Complies
WDS100T2B0B,Western Digital Blue 3D M.2 1024 GB,SSD Western Digital Blue 3D M.2 1TB,L1,Western Digital,A4,Solid State Drive,10009,New,79.8475,0,79.8475,120.95,718037856322,2,0,1,Componenten,1563,Solid-state drives,37230744,https://productimages.nl/media/image/low/3615c6146e1fddbe28f44aad7ccdf9aae568cffb1d0a0854889e1f1179d7b588.jpg,3 jaar via Complies
WDS100T2B0C,Western Digital WD Blue SN550 NVMe M.2 1000 GB PCI Express 3.0 3D NAND,HDD WD Blue SN550 NVMe M.2 1 PCI Express 3.0 3D NAND,L1,Western Digital,J1,Harddisk,10009,New,80.77,0,80.77,116.5,718037868738,7,0,1,Componenten,1563,Solid-state drives,75779056,https://productimages.nl/media/image/low/a76e064c7d1fe2d7e72d9095f9b235eadb616c7eebae5dd3499c15f24efe4b13.jpg,5 jaar via Fabrikant
WDS100T3X0C,Western Digital SN750 M.2 1000 GB PCI Express 3.0 NVMe,WD Black SSD SN750 M.2 1TB PCI Express 3.0 NVMe,L1,Western Digital,A4,Solid State Drive,10009,New,101.9875,0,101.9875,154.95,718037865393,5,0,1,Componenten,1563,Solid-state drives,66960733,https://productimages.nl/media/image/low/502c6af7c28b77c344dc0df55f1c287cfb481653613575bfcc36d0351d2265bd.jpg,5 jaar via Fabrikant
WDS100T3XHC,Western Digital SN750 M.2 1000 GB PCI Express 3.0 NVMe,WD Black SSD SN750 M.2 1TB PCI Express 3.0 NVMe Heats.,L1,Western Digital,A4,Solid State Drive,10009,New,123.5125,0,123.5125,175.95,,5,0,1,Componenten,1563,Solid-state drives,69220178,https://productimages.nl/media/image/low/59660ed419073c88a4ce2acf9796591f934364f91f3829f547b006ebe02eb0f5.jpg,5 jaar via Fabrikant
WDS120G2G0A,"Western Digital Green 120 GB SATA III 2.5""",SSD WD Green 2.5inch 120GB 540MB/s Read 430MB/s,L1,Western Digital,A4,Solid State Drive,10009,New,23.37,0,23.37,35.5,718037858517,0,0,1,Componenten,1563,Solid-state drives,38366227,https://productimages.nl/media/image/low/3549a1bf4c0994985972def225d6d7b9fb8e2be3299f33f3dd4b5cf4b91676a0.jpg,3 jaren via Complies
WDS200T2B0A,"Western Digital Blue 3D 2.5"" 2048 GB SATA III","SSD WDl Blue 3D 2.5"" 2TB SATA III",L1,Western Digital,A4,Solid State Drive,10009,New,166.9725,0,166.9725,253.5,718037856315,6,0,1,Componenten,1563,Solid-state drives,37230743,https://productimages.nl/media/image/low/b23f1808d2e9978dfbde66ed997cd3c99a9cca10c9bca0fe3e6cdc68eac2555c.jpg,5 jaar via Fabrikant
WDS240G2G0A,"Western Digital Green internal solid state drive 2.5"" 240 GB SATA III SLC",SSD WD Green 240GB 2.5Inch( 540MB/s read 465MB/s) SATA-600,L1,Western Digital,A4,Solid State Drive,10009,New,26.5434,0,26.5434,40.5,,10,0,1,Componenten,1563,Solid-state drives,38366226,https://productimages.nl/media/image/low/e7dfde4321ccc6ba196f4e4b667042796e465d280e70c230d8483cd44b740bdd.jpg,3 jaren via Complies
WDS240G2G0B,Western Digital Green 240 GB SATA III M.2,SSD WD Green 240GB M.2 ( 540MB/s read 465MB/s),L1,Western Digital,A4,Solid State Drive,10009,New,26.39375,0,26.39375,39.95,718037858845,19,0,1,Componenten,1563,Solid-state drives,40902281,https://productimages.nl/media/image/low/2d455c0a617c85a398d0e5aff5cf9d69ceb25301a14b3cca3bfbc2774ec5b7b1.jpg,3 jaren via Complies
WDS250G2B0A,"Western Digital Blue 3D 250 GB SATA III 2.5""",SSD WD Blue 250GB 2.5Inch( 550MB/s read 525MB/s),L1,Western Digital,A4,Solid State Drive,10009,New,31.6725,0,31.6725,50.95,718037856339,0,0,1,Componenten,1563,Solid-state drives,37418773,https://productimages.nl/media/image/low/b8ad0c1070c89e0eace5d2b2b9e778080a370784decdf1d5ad040301e2b7f27c.jpg,3 jaren via Complies
